user_id,experiment_group,device_type,traffic_source,region,landing_page,sessions,avg_session_duration_sec,pages_viewed,signed_up,purchased,order_value,revenue
USER-01459,treatment,Mobile,Organic Search,East,Features,5,270.2,6.7,0,0,108.26,0.0
USER-01460,treatment,Desktop,Organic Search,West,Homepage,4,228.8,6.1,1,0,99.77,0.0
USER-01461,treatment,Mobile,Email,West,Pricing,4,205.6,7.9,0,1,124.19,124.19
USER-01462,control,Mobile,Email,West,Homepage,5,202.1,7.0,0,1,107.5,107.5
USER-01463,treatment,Desktop,Paid Search,North,Pricing,5,253.7,5.5,0,0,179.88,0.0
USER-01464,treatment,Desktop,Paid Search,East,Features,4,243.4,5.1,0,0,95.36,0.0
USER-01465,control,Tablet,Paid Search,East,Features,4,190.6,6.3,0,0,111.24,0.0
USER-01466,control,Mobile,Paid Search,North,Pricing,4,228.3,8.7,0,1,139.02,139.02
USER-01467,control,Desktop,Organic Search,North,Homepage,2,351.8,5.4,1,0,175.85,0.0
USER-01468,treatment,Mobile,Social,East,Pricing,5,238.1,5.9,1,0,126.45,0.0
USER-01469,control,Mobile,Paid Search,South,Pricing,5,266.9,6.7,1,0,92.97,0.0
USER-01470,treatment,Mobile,Social,North,Features,3,135.1,8.1,0,0,99.33,0.0
USER-01471,treatment,Mobile,Organic Search,East,Homepage,4,242.3,5.8,1,0,145.8,0.0
USER-01472,control,Mobile,Social,East,Homepage,5,176.7,3.0,0,0,143.19,0.0
USER-01473,treatment,Mobile,Paid Search,South,Pricing,6,305.8,5.7,1,0,93.81,0.0
USER-01474,treatment,Desktop,Organic Search,West,Features,4,287.2,6.3,0,0,149.06,0.0
USER-01475,control,Desktop,Social,West,Pricing,3,294.6,8.2,0,0,102.35,0.0
USER-01476,control,Mobile,Social,South,Pricing,5,210.1,6.2,0,0,94.14,0.0
USER-01477,control,Mobile,Email,West,Pricing,4,233.9,4.4,1,0,133.23,0.0
USER-01478,treatment,Desktop,Email,South,Features,5,162.9,9.1,0,0,135.08,0.0
USER-01479,treatment,Mobile,Organic Search,East,Features,6,224.9,8.3,0,0,82.07,0.0
USER-01480,control,Mobile,Social,North,Homepage,7,154.0,8.0,0,0,113.1,0.0
USER-01481,treatment,Tablet,Organic Search,South,Pricing,3,260.3,8.7,1,0,136.25,0.0
USER-01482,control,Mobile,Social,North,Homepage,4,200.8,7.2,0,0,128.04,0.0
USER-01483,treatment,Mobile,Organic Search,West,Homepage,6,119.6,7.9,1,0,124.27,0.0
USER-01484,control,Desktop,Social,North,Homepage,3,110.0,6.4,0,0,175.03,0.0
USER-01485,control,Mobile,Organic Search,South,Homepage,2,156.4,7.2,1,0,82.8,0.0
USER-01486,treatment,Mobile,Email,West,Homepage,2,246.4,7.9,1,1,79.68,79.68
USER-01487,treatment,Desktop,Paid Search,West,Features,6,268.5,8.0,1,0,93.84,0.0
USER-01488,treatment,Desktop,Organic Search,South,Features,4,169.5,5.5,0,0,78.95,0.0
USER-01489,control,Desktop,Paid Search,South,Homepage,4,198.0,5.1,0,0,114.7,0.0
USER-01490,treatment,Mobile,Organic Search,North,Features,6,284.2,8.8,1,0,131.01,0.0
USER-01491,treatment,Mobile,Organic Search,South,Homepage,7,231.8,6.7,0,0,102.3,0.0
USER-01492,treatment,Mobile,Paid Search,East,Homepage,4,247.1,7.6,1,0,95.18,0.0
USER-01493,control,Mobile,Paid Search,North,Features,6,237.3,6.5,0,0,151.12,0.0
USER-01494,treatment,Mobile,Organic Search,East,Pricing,6,275.4,7.6,1,0,115.73,0.0
USER-01495,control,Mobile,Email,West,Pricing,6,258.3,7.9,0,0,116.21,0.0
USER-01496,control,Mobile,Organic Search,West,Homepage,5,341.2,6.2,0,0,107.83,0.0
USER-01497,treatment,Mobile,Email,East,Pricing,5,185.6,8.2,0,0,120.94,0.0
USER-01498,treatment,Mobile,Organic Search,North,Features,3,211.8,5.9,0,0,97.93,0.0
USER-01499,control,Desktop,Organic Search,South,Pricing,5,242.9,5.7,0,0,126.41,0.0
USER-01500,treatment,Desktop,Paid Search,South,Features,3,221.0,5.4,0,0,81.94,0.0
USER-01501,treatment,Mobile,Paid Search,North,Homepage,4,242.5,6.1,0,0,145.08,0.0
USER-01502,control,Desktop,Email,North,Features,7,210.7,7.0,0,0,145.23,0.0
USER-01503,treatment,Mobile,Organic Search,South,Homepage,8,325.2,5.0,0,0,112.18,0.0
USER-01504,treatment,Mobile,Email,East,Homepage,3,245.9,8.7,0,0,138.21,0.0
USER-01505,treatment,Mobile,Email,South,Features,3,219.7,9.3,0,0,91.7,0.0
USER-01506,treatment,Desktop,Email,East,Pricing,4,278.6,10.0,0,0,154.79,0.0
USER-01507,control,Tablet,Organic Search,West,Homepage,1,146.4,3.5,0,0,95.69,0.0
USER-01508,treatment,Desktop,Paid Search,West,Homepage,4,274.4,5.8,0,0,150.1,0.0
USER-01509,control,Mobile,Paid Search,South,Features,3,248.4,6.8,0,0,90.8,0.0
USER-01510,treatment,Desktop,Organic Search,South,Pricing,4,244.4,7.5,0,0,131.7,0.0
USER-01511,control,Mobile,Organic Search,North,Homepage,5,110.8,4.4,1,0,104.86,0.0
USER-01512,control,Desktop,Social,East,Features,4,243.5,6.9,0,0,166.08,0.0
USER-01513,control,Desktop,Social,South,Pricing,6,222.7,8.6,1,1,133.97,133.97
USER-01514,treatment,Desktop,Email,West,Pricing,3,243.4,6.4,0,0,138.46,0.0
USER-01515,control,Mobile,Organic Search,East,Features,3,257.7,7.3,1,0,132.03,0.0
USER-01516,treatment,Mobile,Paid Search,West,Features,4,217.9,8.1,0,0,95.59,0.0
USER-01517,control,Mobile,Organic Search,South,Features,4,345.6,8.4,0,0,133.03,0.0
USER-01518,control,Desktop,Paid Search,East,Pricing,2,269.6,6.3,1,0,94.97,0.0
USER-01519,treatment,Desktop,Social,North,Features,6,286.8,4.5,0,1,126.65,126.65
USER-01520,treatment,Desktop,Paid Search,West,Pricing,4,276.8,6.0,1,1,113.26,113.26
USER-01521,treatment,Mobile,Organic Search,South,Features,2,325.4,7.7,0,0,119.0,0.0
USER-01522,treatment,Desktop,Paid Search,West,Features,4,235.3,5.9,0,0,135.5,0.0
USER-01523,control,Mobile,Paid Search,North,Pricing,3,164.0,5.3,1,0,88.4,0.0
USER-01524,treatment,Tablet,Email,East,Features,3,246.5,8.9,1,0,147.29,0.0
USER-01525,treatment,Tablet,Paid Search,South,Pricing,5,243.9,7.2,0,0,114.35,0.0
USER-01526,treatment,Mobile,Organic Search,North,Homepage,2,164.2,5.3,1,0,98.99,0.0
USER-01527,treatment,Desktop,Paid Search,East,Homepage,1,329.1,8.5,0,0,171.77,0.0
USER-01528,control,Desktop,Social,South,Features,5,350.2,6.3,0,0,99.32,0.0
USER-01529,treatment,Mobile,Social,North,Features,4,250.0,7.8,1,0,155.67,0.0
USER-01530,control,Mobile,Organic Search,East,Pricing,5,256.6,5.2,0,0,113.25,0.0
USER-01531,control,Mobile,Social,North,Pricing,4,168.8,5.0,0,0,141.88,0.0
USER-01532,treatment,Desktop,Paid Search,North,Pricing,6,186.6,6.7,0,1,87.83,87.83
USER-01533,treatment,Mobile,Paid Search,North,Homepage,3,208.6,6.2,0,0,102.46,0.0
USER-01534,control,Mobile,Organic Search,South,Homepage,3,255.5,6.0,0,0,130.23,0.0
USER-01535,control,Desktop,Paid Search,East,Homepage,3,184.8,4.9,0,1,132.5,132.5
USER-01536,treatment,Mobile,Social,North,Features,3,202.2,4.2,0,0,102.75,0.0
USER-01537,control,Desktop,Social,East,Features,6,289.1,10.2,0,0,102.4,0.0
USER-01538,control,Mobile,Paid Search,South,Features,3,200.5,3.3,0,1,83.33,83.33
USER-01539,treatment,Mobile,Organic Search,South,Homepage,4,242.0,6.9,0,0,99.99,0.0
USER-01540,treatment,Mobile,Organic Search,East,Homepage,4,175.5,4.4,1,0,143.33,0.0
USER-01541,treatment,Mobile,Social,East,Features,6,279.8,3.1,1,1,99.82,99.82
USER-01542,treatment,Desktop,Social,North,Features,6,285.6,6.1,0,0,153.14,0.0
USER-01543,treatment,Desktop,Paid Search,West,Homepage,4,234.5,5.7,1,0,136.45,0.0
USER-01544,treatment,Mobile,Social,South,Pricing,4,173.6,5.9,1,0,125.49,0.0
USER-01545,treatment,Mobile,Email,North,Features,9,238.5,1.6,0,0,72.17,0.0
USER-01546,control,Mobile,Organic Search,East,Pricing,5,206.6,5.7,0,0,146.86,0.0
USER-01547,treatment,Tablet,Organic Search,South,Features,4,228.4,4.2,0,0,150.16,0.0
USER-01548,control,Desktop,Social,West,Features,9,277.9,4.5,0,0,98.55,0.0
USER-01549,treatment,Mobile,Paid Search,West,Pricing,5,246.7,5.6,0,0,77.74,0.0
USER-01550,control,Mobile,Organic Search,South,Homepage,3,201.5,6.6,0,0,88.31,0.0
USER-01551,treatment,Mobile,Paid Search,South,Features,8,195.4,5.1,0,0,126.01,0.0
USER-01552,control,Mobile,Organic Search,South,Features,5,262.6,4.3,0,1,114.11,114.11
USER-01553,treatment,Mobile,Email,East,Features,6,304.2,7.9,0,0,156.3,0.0
USER-01554,control,Mobile,Social,East,Homepage,3,172.8,4.7,1,0,117.05,0.0
USER-01555,control,Mobile,Paid Search,West,Homepage,5,264.2,3.0,0,0,115.58,0.0
USER-01556,control,Desktop,Paid Search,South,Homepage,2,319.5,7.7,0,0,111.42,0.0
USER-01557,control,Desktop,Email,South,Features,4,201.3,5.2,0,0,122.77,0.0
USER-01558,control,Desktop,Paid Search,South,Homepage,5,187.7,5.8,0,0,135.58,0.0
USER-01559,control,Desktop,Paid Search,South,Homepage,5,219.9,5.5,1,0,109.85,0.0
USER-01560,treatment,Mobile,Social,South,Features,4,280.5,6.3,0,0,110.56,0.0
USER-01561,control,Mobile,Paid Search,South,Homepage,2,152.8,6.1,0,0,125.43,0.0
USER-01562,treatment,Mobile,Social,South,Pricing,2,247.9,7.3,0,0,151.93,0.0
USER-01563,control,Mobile,Organic Search,West,Pricing,3,188.3,7.8,0,0,134.88,0.0
USER-01564,control,Mobile,Organic Search,East,Features,2,265.7,4.5,1,0,107.96,0.0
USER-01565,treatment,Mobile,Paid Search,East,Homepage,6,172.2,5.4,0,0,132.46,0.0
USER-01566,treatment,Mobile,Organic Search,North,Features,7,313.9,8.9,0,0,86.0,0.0
USER-01567,treatment,Mobile,Social,West,Homepage,3,246.4,8.2,1,0,128.64,0.0
USER-01568,control,Desktop,Organic Search,North,Features,5,253.8,6.6,0,0,133.17,0.0
USER-01569,control,Tablet,Paid Search,East,Pricing,2,223.8,5.9,0,0,122.31,0.0
USER-01570,control,Desktop,Organic Search,South,Pricing,11,339.4,7.9,1,0,118.93,0.0
USER-01571,treatment,Mobile,Organic Search,North,Homepage,8,157.1,5.0,0,0,83.3,0.0
USER-01572,treatment,Mobile,Social,East,Features,7,277.7,7.6,1,0,130.49,0.0
USER-01573,treatment,Tablet,Paid Search,West,Pricing,3,296.8,7.1,1,1,104.54,104.54
USER-01574,control,Desktop,Organic Search,North,Pricing,5,187.2,7.2,1,0,121.73,0.0
USER-01575,control,Desktop,Paid Search,East,Features,2,223.5,5.7,0,0,109.65,0.0
USER-01576,treatment,Desktop,Paid Search,North,Features,2,232.2,6.4,0,0,142.49,0.0
USER-01577,treatment,Tablet,Email,East,Homepage,5,208.8,5.8,0,0,133.48,0.0
USER-01578,control,Desktop,Organic Search,East,Pricing,1,246.1,5.2,0,1,111.64,111.64
USER-01579,control,Mobile,Social,South,Pricing,2,334.2,5.7,0,0,108.44,0.0
USER-01580,treatment,Mobile,Paid Search,West,Pricing,1,207.4,7.2,0,0,140.72,0.0
USER-01581,treatment,Tablet,Organic Search,South,Features,1,182.0,9.7,0,0,138.68,0.0
USER-01582,treatment,Mobile,Paid Search,South,Features,3,320.7,5.3,1,0,101.61,0.0
USER-01583,treatment,Mobile,Email,East,Pricing,7,226.1,8.0,1,0,120.82,0.0
USER-01584,treatment,Mobile,Paid Search,East,Features,4,174.7,6.7,0,0,118.15,0.0
USER-01585,control,Mobile,Social,South,Pricing,5,273.0,5.3,0,0,105.27,0.0
USER-01586,treatment,Mobile,Organic Search,East,Pricing,9,260.6,6.5,0,0,131.04,0.0
USER-01587,control,Desktop,Organic Search,South,Homepage,3,236.6,7.3,1,0,121.84,0.0
USER-01588,control,Desktop,Organic Search,East,Pricing,6,230.9,4.8,0,0,74.71,0.0
USER-01589,control,Desktop,Organic Search,South,Homepage,3,250.8,6.4,0,1,80.23,80.23
USER-01590,treatment,Mobile,Social,East,Homepage,2,242.9,9.2,0,0,111.03,0.0
USER-01591,treatment,Mobile,Email,South,Pricing,4,222.5,5.3,1,0,144.92,0.0
USER-01592,control,Desktop,Organic Search,West,Pricing,4,328.8,4.1,1,1,129.05,129.05
USER-01593,treatment,Mobile,Social,North,Features,2,179.6,5.5,0,0,40.48,0.0
USER-01594,control,Mobile,Organic Search,North,Pricing,6,196.2,5.9,0,0,127.16,0.0
USER-01595,treatment,Mobile,Paid Search,South,Homepage,4,195.1,8.1,0,0,95.04,0.0
USER-01596,treatment,Desktop,Paid Search,North,Features,4,259.0,7.8,0,1,118.71,118.71
USER-01597,control,Desktop,Organic Search,North,Homepage,2,205.7,6.7,0,0,110.25,0.0
USER-01598,treatment,Desktop,Organic Search,South,Homepage,2,341.1,6.2,0,0,139.15,0.0
USER-01599,treatment,Desktop,Paid Search,West,Features,3,305.2,8.9,1,0,96.83,0.0
USER-01600,treatment,Mobile,Email,South,Homepage,3,285.4,8.8,0,1,64.62,64.62
USER-01601,control,Desktop,Paid Search,North,Homepage,6,214.1,3.5,0,1,120.98,120.98
USER-01602,treatment,Desktop,Email,South,Pricing,3,272.8,5.0,1,1,128.67,128.67
USER-01603,control,Mobile,Organic Search,South,Pricing,3,199.8,2.9,0,0,126.47,0.0
USER-01604,treatment,Desktop,Email,South,Features,5,312.9,7.2,1,0,90.67,0.0
USER-01605,control,Mobile,Social,South,Pricing,5,192.2,5.2,0,0,153.78,0.0
USER-01606,control,Mobile,Email,South,Features,5,165.1,6.3,0,0,155.24,0.0
USER-01607,treatment,Desktop,Organic Search,West,Homepage,1,193.8,6.7,0,0,78.9,0.0
USER-01608,control,Mobile,Email,West,Features,4,219.1,5.2,0,0,95.91,0.0
USER-01609,control,Mobile,Organic Search,East,Pricing,8,239.4,6.5,0,0,94.04,0.0
USER-01610,control,Mobile,Social,East,Features,9,193.4,6.3,0,0,158.28,0.0
USER-01611,treatment,Mobile,Social,West,Features,4,185.0,6.8,1,1,65.72,65.72
USER-01612,control,Desktop,Paid Search,South,Pricing,9,342.6,6.0,0,0,99.22,0.0
USER-01613,treatment,Desktop,Paid Search,North,Homepage,9,240.9,8.0,0,0,138.89,0.0
USER-01614,control,Mobile,Organic Search,South,Pricing,4,262.6,6.2,1,0,92.71,0.0
USER-01615,control,Mobile,Social,South,Pricing,1,177.8,7.3,1,0,132.71,0.0
USER-01616,control,Mobile,Paid Search,West,Pricing,5,162.8,3.8,0,0,137.11,0.0
USER-01617,treatment,Desktop,Paid Search,North,Homepage,6,299.9,5.3,1,0,77.2,0.0
USER-01618,treatment,Mobile,Social,West,Homepage,3,218.3,7.9,0,0,55.72,0.0
USER-01619,treatment,Mobile,Email,South,Pricing,5,200.2,6.8,1,1,129.63,129.63
USER-01620,control,Mobile,Organic Search,North,Features,2,173.2,7.6,1,0,107.47,0.0
USER-01621,control,Tablet,Paid Search,North,Homepage,5,205.6,6.7,0,0,101.97,0.0
USER-01622,treatment,Mobile,Paid Search,South,Features,4,205.1,7.8,0,0,125.99,0.0
USER-01623,control,Tablet,Organic Search,North,Features,3,277.3,7.7,0,0,126.06,0.0
USER-01624,control,Mobile,Paid Search,North,Features,2,226.1,9.2,1,0,94.45,0.0
USER-01625,control,Mobile,Social,South,Homepage,4,244.1,4.6,0,0,73.24,0.0
USER-01626,control,Desktop,Organic Search,North,Homepage,5,228.6,3.9,1,0,151.24,0.0
USER-01627,treatment,Tablet,Organic Search,North,Homepage,6,117.7,5.6,1,1,89.92,89.92
USER-01628,control,Mobile,Organic Search,North,Pricing,5,235.3,5.5,1,0,110.96,0.0
USER-01629,treatment,Desktop,Organic Search,West,Features,7,293.7,3.6,1,0,112.84,0.0
USER-01630,treatment,Desktop,Paid Search,South,Features,5,219.6,7.4,0,0,133.53,0.0
USER-01631,control,Desktop,Email,West,Pricing,9,264.9,4.0,0,0,78.95,0.0
USER-01632,control,Tablet,Email,West,Features,7,166.2,5.3,0,0,94.1,0.0
USER-01633,control,Mobile,Social,West,Homepage,5,290.2,5.4,0,0,111.59,0.0
USER-01634,control,Tablet,Organic Search,West,Features,3,234.2,6.2,1,1,88.25,88.25
USER-01635,control,Mobile,Paid Search,East,Homepage,4,347.8,5.3,0,1,117.25,117.25
USER-01636,treatment,Mobile,Social,North,Pricing,6,277.8,5.6,0,1,102.99,102.99
USER-01637,treatment,Mobile,Paid Search,South,Homepage,4,194.2,5.7,0,0,151.47,0.0
USER-01638,control,Mobile,Paid Search,North,Homepage,3,175.4,3.2,0,0,145.61,0.0
USER-01639,control,Mobile,Email,South,Homepage,3,170.6,8.8,0,0,89.69,0.0
USER-01640,control,Desktop,Social,East,Features,5,299.2,6.8,0,0,113.2,0.0
USER-01641,control,Mobile,Social,West,Features,2,156.8,8.6,1,0,139.55,0.0
USER-01642,control,Mobile,Organic Search,East,Homepage,7,217.2,6.0,1,0,87.6,0.0
USER-01643,control,Mobile,Paid Search,West,Homepage,5,200.3,6.4,0,0,85.81,0.0
USER-01644,treatment,Mobile,Paid Search,North,Pricing,5,188.8,6.0,0,0,115.86,0.0
USER-01645,control,Desktop,Email,North,Pricing,7,242.1,8.5,1,1,117.81,117.81
USER-01646,control,Mobile,Email,West,Pricing,6,204.3,3.9,0,0,77.52,0.0
USER-01647,treatment,Desktop,Paid Search,East,Pricing,6,317.8,8.9,1,0,123.51,0.0
USER-01648,treatment,Desktop,Email,North,Pricing,8,273.0,7.4,0,0,132.41,0.0
USER-01649,control,Desktop,Social,East,Pricing,3,326.1,7.8,0,0,172.42,0.0
USER-01650,treatment,Tablet,Paid Search,West,Pricing,5,273.8,3.9,0,1,127.54,127.54
USER-01651,treatment,Tablet,Organic Search,North,Pricing,3,203.4,3.5,0,1,142.29,142.29
USER-01652,control,Mobile,Organic Search,South,Features,3,207.8,6.1,0,0,93.5,0.0
USER-01653,control,Mobile,Organic Search,East,Features,3,146.3,5.8,0,0,88.89,0.0
USER-01654,treatment,Mobile,Paid Search,East,Pricing,5,213.0,6.8,0,0,96.03,0.0
USER-01655,treatment,Desktop,Social,West,Features,3,162.9,5.3,1,1,105.29,105.29
USER-01656,control,Desktop,Paid Search,East,Pricing,2,200.9,6.4,0,0,101.17,0.0
USER-01657,treatment,Desktop,Email,East,Features,5,256.3,6.2,0,1,140.71,140.71
USER-01658,control,Desktop,Paid Search,East,Pricing,1,249.4,2.3,0,0,98.09,0.0
USER-01659,control,Desktop,Paid Search,South,Pricing,4,260.3,4.6,0,0,124.94,0.0
USER-01660,control,Desktop,Social,South,Features,5,224.1,6.0,0,0,145.69,0.0
USER-01661,treatment,Desktop,Paid Search,South,Homepage,7,234.9,7.8,1,0,78.32,0.0
USER-01662,control,Desktop,Social,North,Homepage,6,260.1,10.1,1,0,91.99,0.0
USER-01663,control,Desktop,Social,South,Pricing,4,286.0,1.9,0,0,178.44,0.0
USER-01664,control,Desktop,Organic Search,North,Pricing,4,250.7,6.4,1,0,153.06,0.0
USER-01665,control,Desktop,Organic Search,East,Features,6,324.7,9.1,1,0,112.38,0.0
USER-01666,control,Tablet,Paid Search,West,Features,6,189.1,4.5,0,0,139.27,0.0
USER-01667,treatment,Mobile,Email,East,Homepage,5,285.5,6.6,0,0,93.77,0.0
USER-01668,treatment,Desktop,Email,North,Features,5,271.9,4.9,0,1,105.4,105.4
USER-01669,treatment,Mobile,Organic Search,West,Features,4,268.8,6.8,1,0,137.49,0.0
USER-01670,control,Mobile,Social,South,Pricing,3,302.5,4.7,0,0,96.54,0.0
USER-01671,control,Desktop,Organic Search,East,Pricing,3,247.1,4.5,0,1,120.84,120.84
USER-01672,control,Tablet,Organic Search,North,Homepage,4,200.8,2.7,0,0,112.96,0.0
USER-01673,control,Tablet,Email,West,Pricing,5,217.5,5.8,0,0,119.64,0.0
USER-01674,treatment,Desktop,Organic Search,West,Homepage,2,228.6,7.7,0,0,110.88,0.0
USER-01675,treatment,Desktop,Organic Search,North,Pricing,7,160.2,2.9,1,0,135.62,0.0
USER-01676,control,Desktop,Paid Search,South,Pricing,3,169.6,4.0,0,0,146.65,0.0
USER-01677,treatment,Desktop,Paid Search,South,Pricing,3,256.8,6.3,1,0,92.79,0.0
USER-01678,control,Mobile,Paid Search,South,Features,1,164.7,3.5,1,0,149.92,0.0
USER-01679,control,Mobile,Email,North,Features,7,246.6,3.2,1,1,111.31,111.31
USER-01680,treatment,Desktop,Social,East,Features,3,248.8,6.5,1,1,92.68,92.68
USER-01681,treatment,Desktop,Social,North,Features,4,254.2,10.5,0,1,111.03,111.03
USER-01682,treatment,Desktop,Organic Search,East,Pricing,4,348.3,5.0,0,0,112.13,0.0
USER-01683,control,Desktop,Email,North,Features,7,222.0,5.9,0,0,93.72,0.0
USER-01684,treatment,Desktop,Paid Search,East,Features,6,304.0,6.5,0,0,74.02,0.0
USER-01685,treatment,Desktop,Organic Search,East,Homepage,8,285.7,5.7,0,0,133.91,0.0
USER-01686,control,Mobile,Social,South,Homepage,4,251.9,3.5,0,0,89.0,0.0
USER-01687,treatment,Desktop,Paid Search,East,Features,3,199.9,6.4,0,0,85.16,0.0
USER-01688,control,Mobile,Paid Search,South,Homepage,5,180.5,8.0,1,0,70.06,0.0
USER-01689,treatment,Mobile,Organic Search,North,Homepage,4,204.4,6.4,0,0,97.41,0.0
USER-01690,control,Desktop,Email,West,Features,5,186.4,5.7,0,0,73.66,0.0
USER-01691,control,Desktop,Social,West,Homepage,6,183.9,7.1,0,0,123.67,0.0
USER-01692,treatment,Mobile,Paid Search,East,Pricing,5,228.5,6.2,1,0,109.22,0.0
USER-01693,control,Mobile,Organic Search,West,Pricing,3,243.5,8.0,0,0,82.32,0.0
USER-01694,control,Desktop,Social,East,Homepage,3,268.5,4.4,0,0,140.91,0.0
USER-01695,control,Mobile,Social,South,Pricing,4,304.2,8.3,1,0,90.56,0.0
USER-01696,control,Desktop,Social,South,Pricing,3,209.6,3.8,0,0,144.54,0.0
USER-01697,treatment,Mobile,Email,West,Pricing,3,222.4,6.5,0,0,85.39,0.0
USER-01698,control,Desktop,Social,East,Homepage,6,181.8,3.3,1,1,119.58,119.58
USER-01699,control,Mobile,Organic Search,South,Features,5,241.2,8.9,0,1,91.6,91.6
USER-01700,control,Desktop,Organic Search,South,Pricing,2,252.2,6.6,1,0,138.21,0.0
USER-01701,control,Mobile,Organic Search,East,Homepage,2,231.3,5.2,0,0,135.58,0.0
USER-01702,treatment,Mobile,Organic Search,South,Features,6,277.1,7.2,0,0,80.05,0.0
USER-01703,control,Desktop,Organic Search,North,Pricing,4,198.6,4.8,0,0,100.34,0.0
USER-01704,treatment,Desktop,Email,West,Pricing,8,166.5,7.7,0,0,152.58,0.0
USER-01705,treatment,Mobile,Paid Search,South,Homepage,2,338.9,6.2,0,0,45.21,0.0
USER-01706,control,Mobile,Social,North,Homepage,5,164.2,5.6,0,0,122.24,0.0
USER-01707,control,Desktop,Email,West,Pricing,7,211.1,4.8,0,1,152.98,152.98
USER-01708,control,Mobile,Paid Search,South,Pricing,4,151.8,10.0,0,0,116.43,0.0
USER-01709,treatment,Mobile,Organic Search,North,Homepage,6,196.4,6.9,1,1,131.54,131.54
USER-01710,treatment,Desktop,Social,South,Features,6,169.3,6.7,0,0,113.64,0.0
USER-01711,treatment,Mobile,Organic Search,South,Pricing,2,228.0,5.6,0,0,100.67,0.0
USER-01712,control,Mobile,Social,North,Pricing,3,201.2,4.5,0,1,91.78,91.78
USER-01713,control,Desktop,Organic Search,West,Pricing,4,188.5,7.8,1,1,159.57,159.57
USER-01714,treatment,Mobile,Social,North,Pricing,5,184.9,6.4,1,0,105.1,0.0
USER-01715,treatment,Tablet,Organic Search,South,Homepage,6,264.7,6.4,1,0,107.8,0.0
USER-01716,treatment,Desktop,Social,South,Homepage,4,245.6,7.9,0,0,133.08,0.0
USER-01717,control,Mobile,Organic Search,East,Features,3,277.7,7.5,1,0,126.26,0.0
USER-01718,control,Desktop,Organic Search,North,Pricing,7,307.3,5.8,1,0,124.55,0.0
USER-01719,control,Mobile,Paid Search,North,Pricing,4,251.2,6.9,1,0,116.46,0.0
USER-01720,treatment,Desktop,Email,South,Homepage,6,319.5,8.7,1,1,102.86,102.86
USER-01721,control,Mobile,Paid Search,East,Features,5,171.2,8.7,0,0,148.08,0.0
USER-01722,treatment,Mobile,Email,South,Homepage,5,178.0,6.5,1,0,114.74,0.0
USER-01723,treatment,Desktop,Organic Search,East,Homepage,7,250.3,7.7,1,1,165.33,165.33
USER-01724,treatment,Mobile,Social,North,Pricing,5,233.2,3.4,0,0,150.03,0.0
USER-01725,control,Desktop,Organic Search,East,Pricing,2,145.8,4.1,0,0,129.84,0.0
USER-01726,treatment,Mobile,Social,West,Homepage,4,182.3,7.1,0,0,92.36,0.0
USER-01727,treatment,Desktop,Organic Search,East,Homepage,6,230.9,4.4,0,0,132.45,0.0
USER-01728,treatment,Mobile,Paid Search,North,Pricing,5,205.7,7.1,0,0,110.07,0.0
USER-01729,treatment,Mobile,Social,North,Pricing,7,323.5,5.3,1,0,80.59,0.0
USER-01730,treatment,Tablet,Social,East,Pricing,3,292.5,6.0,1,1,133.4,133.4
